date,city_id,city_name,score,wins,losses,playoff_wins,playoff_losses
2011-01-11,sacramento,Sacramento,0,0,0,0,0
2011-01-12,atlanta,Atlanta,0,0,0,0,0
2011-01-12,boston,Boston,0,0,0,0,0
2011-01-12,charlotte,Charlotte,0,0,0,0,0
2011-01-12,dallas,Dallas,0,0,0,0,0
2011-01-12,detroit,Detroit,0,0,0,0,0
2011-01-12,golden-state,Golden State,0,0,0,0,0
2011-01-12,houston,Houston,0,0,0,0,0
2011-01-12,los-angeles,Los Angeles,0,0,0,0,0
2011-01-12,milwaukee,Milwaukee,0,0,0,0,0
2011-01-12,new-york,New York,0,0,0,0,0
2011-01-13,denver,Denver,0,0,0,0,0
2011-01-13,minnesota,Minnesota,0,0,0,0,0
2011-01-13,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-01-14,boston,Boston,0,0,0,0,0
2011-01-14,chicago,Chicago,0,0,0,0,0
2011-01-14,cleveland,Cleveland,0,0,0,0,0
2011-01-14,dallas,Dallas,0,0,0,0,0
2011-01-14,detroit,Detroit,0,0,0,0,0
2011-01-14,golden-state,Golden State,0,0,0,0,0
2011-01-14,houston,Houston,0,0,0,0,0
2011-01-14,los-angeles,Los Angeles,0,0,0,0,0
2011-01-14,milwaukee,Milwaukee,0,0,0,0,0
2011-01-14,new-york,New York,0,0,0,0,0
2011-01-14,phoenix,Phoenix,0,0,0,0,0
2011-01-15,atlanta,Atlanta,0,0,0,0,0
2011-01-15,charlotte,Charlotte,0,0,0,0,0
2011-01-15,chicago,Chicago,0,0,0,0,0
2011-01-15,cleveland,Cleveland,0,0,0,0,0
2011-01-15,dallas,Dallas,0,0,0,0,0
2011-01-15,detroit,Detroit,0,0,0,0,0
2011-01-15,minnesota,Minnesota,0,0,0,0,0
2011-01-15,toronto,Toronto,0,0,0,0,0
2011-01-16,denver,Denver,0,0,0,0,0
2011-01-16,los-angeles,Los Angeles,0,0,0,0,0
2011-01-17,atlanta,Atlanta,0,0,0,0,0
2011-01-17,boston,Boston,0,0,0,0,0
2011-01-17,charlotte,Charlotte,0,0,0,0,0
2011-01-17,chicago,Chicago,0,0,0,0,0
2011-01-17,dallas,Dallas,0,0,0,0,0
2011-01-17,golden-state,Golden State,0,0,0,0,0
2011-01-17,houston,Houston,0,0,0,0,0
2011-01-17,indiana,Indiana,0,0,0,0,0
2011-01-17,los-angeles,Los Angeles,0,0,0,0,0
2011-01-17,minnesota,Minnesota,0,0,0,0,0
2011-01-17,new-york,New York,0,0,0,0,0
2011-01-17,utah,Utah,0,0,0,0,0
2011-01-18,atlanta,Atlanta,0,0,0,0,0
2011-01-18,charlotte,Charlotte,0,0,0,0,0
2011-01-19,boston,Boston,0,0,0,0,0
2011-01-19,cleveland,Cleveland,0,0,0,0,0
2011-01-19,dallas,Dallas,0,0,0,0,0
2011-01-19,denver,Denver,0,0,0,0,0
2011-01-19,golden-state,Golden State,0,0,0,0,0
2011-01-19,houston,Houston,0,0,0,0,0
2011-01-19,los-angeles,Los Angeles,0,0,0,0,0
2011-01-19,memphis,Memphis,0,0,0,0,0
2011-01-19,milwaukee,Milwaukee,0,0,0,0,0
2011-01-19,orlando,Orlando,0,0,0,0,0
2011-01-19,portland,Portland,0,0,0,0,0
2011-01-19,san-antonio,San Antonio,0,0,0,0,0
2011-01-20,charlotte,Charlotte,0,0,0,0,0
2011-01-20,chicago,Chicago,0,0,0,0,0
2011-01-20,los-angeles,Los Angeles,0,0,0,0,0
2011-01-21,atlanta,Atlanta,0,0,0,0,0
2011-01-21,boston,Boston,0,0,0,0,0
2011-01-21,cleveland,Cleveland,0,0,0,0,0
2011-01-21,denver,Denver,0,0,0,0,0
2011-01-21,detroit,Detroit,0,0,0,0,0
2011-01-21,golden-state,Golden State,0,0,0,0,0
2011-01-21,houston,Houston,0,0,0,0,0
2011-01-21,new-york,New York,0,0,0,0,0
2011-01-21,orlando,Orlando,0,0,0,0,0
2011-01-21,phoenix,Phoenix,0,0,0,0,0
2011-01-22,atlanta,Atlanta,0,0,0,0,0
2011-01-22,boston,Boston,0,0,0,0,0
2011-01-22,chicago,Chicago,0,0,0,0,0
2011-01-22,dallas,Dallas,0,0,0,0,0
2011-01-22,detroit,Detroit,0,0,0,0,0
2011-01-22,golden-state,Golden State,0,0,0,0,0
2011-01-22,houston,Houston,0,0,0,0,0
2011-01-22,indiana,Indiana,0,0,0,0,0
2011-01-22,memphis,Memphis,0,0,0,0,0
2011-01-22,miami,Miami,0,0,0,0,0
2011-01-22,new-york,New York,0,0,0,0,0
2011-01-22,philadelphia,Philadelphia,0,0,0,0,0
2011-01-23,denver,Denver,0,0,0,0,0
2011-01-24,chicago,Chicago,0,0,0,0,0
2011-01-24,cleveland,Cleveland,0,0,0,0,0
2011-01-24,detroit,Detroit,0,0,0,0,0
2011-01-24,golden-state,Golden State,0,0,0,0,0
2011-01-24,houston,Houston,0,0,0,0,0
2011-01-24,memphis,Memphis,0,0,0,0,0
2011-01-24,new-york,New York,0,0,0,0,0
2011-01-24,philadelphia,Philadelphia,0,0,0,0,0
2011-01-24,portland,Portland,0,0,0,0,0
2011-01-25,boston,Boston,0,0,0,0,0
2011-01-25,charlotte,Charlotte,0,0,0,0,0
2011-01-25,dallas,Dallas,0,0,0,0,0
2011-01-25,denver,Denver,0,0,0,0,0
2011-01-25,los-angeles,Los Angeles,0,0,0,0,0
2011-01-26,atlanta,Atlanta,0,0,0,0,0
2011-01-26,charlotte,Charlotte,0,0,0,0,0
2011-01-26,denver,Denver,0,0,0,0,0
2011-01-26,golden-state,Golden State,0,0,0,0,0
2011-01-26,houston,Houston,0,0,0,0,0
2011-01-26,indiana,Indiana,0,0,0,0,0
2011-01-26,memphis,Memphis,0,0,0,0,0
2011-01-26,minnesota,Minnesota,0,0,0,0,0
2011-01-26,philadelphia,Philadelphia,0,0,0,0,0
2011-01-26,san-antonio,San Antonio,0,0,0,0,0
2011-01-27,boston,Boston,0,0,0,0,0
2011-01-27,dallas,Dallas,0,0,0,0,0
2011-01-27,miami,Miami,0,0,0,0,0
2011-01-28,atlanta,Atlanta,0,0,0,0,0
2011-01-28,boston,Boston,0,0,0,0,0
2011-01-28,charlotte,Charlotte,0,0,0,0,0
2011-01-28,chicago,Chicago,0,0,0,0,0
2011-01-28,cleveland,Cleveland,0,0,0,0,0
2011-01-28,detroit,Detroit,0,0,0,0,0
2011-01-28,indiana,Indiana,0,0,0,0,0
2011-01-28,los-angeles,Los Angeles,0,0,0,0,0
2011-01-28,memphis,Memphis,0,0,0,0,0
2011-01-28,milwaukee,Milwaukee,0,0,0,0,0
2011-01-28,minnesota,Minnesota,0,0,0,0,0
2011-01-28,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-01-29,atlanta,Atlanta,0,0,0,0,0
2011-01-29,charlotte,Charlotte,0,0,0,0,0
2011-01-29,chicago,Chicago,0,0,0,0,0
2011-01-29,houston,Houston,0,0,0,0,0
2011-01-29,memphis,Memphis,0,0,0,0,0
2011-01-29,milwaukee,Milwaukee,0,0,0,0,0
2011-01-29,minnesota,Minnesota,0,0,0,0,0
2011-01-30,boston,Boston,0,0,0,0,0
2011-01-30,cleveland,Cleveland,0,0,0,0,0
2011-01-30,denver,Denver,0,0,0,0,0
2011-01-30,detroit,Detroit,0,0,0,0,0
2011-01-30,golden-state,Golden State,0,0,0,0,0
2011-01-30,miami,Miami,0,0,0,0,0
2011-01-31,charlotte,Charlotte,0,0,0,0,0
2011-01-31,cleveland,Cleveland,0,0,0,0,0
2011-01-31,dallas,Dallas,0,0,0,0,0
2011-01-31,denver,Denver,0,0,0,0,0
2011-01-31,indiana,Indiana,0,0,0,0,0
2011-01-31,los-angeles,Los Angeles,0,0,0,0,0
2011-01-31,memphis,Memphis,0,0,0,0,0
2011-02-01,boston,Boston,0,0,0,0,0
2011-02-01,houston,Houston,0,0,0,0,0
2011-02-01,portland,Portland,0,0,0,0,0
2011-02-02,atlanta,Atlanta,0,0,0,0,0
2011-02-02,charlotte,Charlotte,0,0,0,0,0
2011-02-02,chicago,Chicago,0,0,0,0,0
2011-02-02,cleveland,Cleveland,0,0,0,0,0
2011-02-02,dallas,Dallas,0,0,0,0,0
2011-02-02,denver,Denver,0,0,0,0,0
2011-02-02,houston,Houston,0,0,0,0,0
2011-02-02,memphis,Memphis,0,0,0,0,0
2011-02-02,milwaukee,Milwaukee,0,0,0,0,0
2011-02-03,golden-state,Golden State,0,0,0,0,0
2011-02-03,los-angeles,Los Angeles,0,0,0,0,0
2011-02-03,miami,Miami,0,0,0,0,0
2011-02-04,atlanta,Atlanta,0,0,0,0,0
2011-02-04,boston,Boston,0,0,0,0,0
2011-02-04,charlotte,Charlotte,0,0,0,0,0
2011-02-04,cleveland,Cleveland,0,0,0,0,0
2011-02-04,denver,Denver,0,0,0,0,0
2011-02-04,detroit,Detroit,0,0,0,0,0
2011-02-04,indiana,Indiana,0,0,0,0,0
2011-02-04,minnesota,Minnesota,0,0,0,0,0
2011-02-04,new-york,New York,0,0,0,0,0
2011-02-04,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-04,orlando,Orlando,0,0,0,0,0
2011-02-04,sacramento,Sacramento,0,0,0,0,0
2011-02-05,atlanta,Atlanta,0,0,0,0,0
2011-02-05,charlotte,Charlotte,0,0,0,0,0
2011-02-05,chicago,Chicago,0,0,0,0,0
2011-02-05,cleveland,Cleveland,0,0,0,0,0
2011-02-05,denver,Denver,0,0,0,0,0
2011-02-05,detroit,Detroit,0,0,0,0,0
2011-02-05,houston,Houston,0,0,0,0,0
2011-02-05,los-angeles,Los Angeles,0,0,0,0,0
2011-02-05,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-06,boston,Boston,0,0,0,0,0
2011-02-06,indiana,Indiana,0,0,0,0,0
2011-02-06,los-angeles,Los Angeles,0,0,0,0,0
2011-02-06,new-york,New York,0,0,0,0,0
2011-02-07,boston,Boston,0,0,0,0,0
2011-02-07,chicago,Chicago,0,0,0,0,0
2011-02-07,cleveland,Cleveland,0,0,0,0,0
2011-02-07,denver,Denver,0,0,0,0,0
2011-02-07,golden-state,Golden State,0,0,0,0,0
2011-02-07,los-angeles,Los Angeles,0,0,0,0,0
2011-02-07,minnesota,Minnesota,0,0,0,0,0
2011-02-07,sacramento,Sacramento,0,0,0,0,0
2011-02-08,atlanta,Atlanta,0,0,0,0,0
2011-02-08,detroit,Detroit,0,0,0,0,0
2011-02-08,houston,Houston,0,0,0,0,0
2011-02-08,indiana,Indiana,0,0,0,0,0
2011-02-08,los-angeles,Los Angeles,0,0,0,0,0
2011-02-08,memphis,Memphis,0,0,0,0,0
2011-02-08,milwaukee,Milwaukee,0,0,0,0,0
2011-02-09,charlotte,Charlotte,0,0,0,0,0
2011-02-09,chicago,Chicago,0,0,0,0,0
2011-02-09,cleveland,Cleveland,0,0,0,0,0
2011-02-09,dallas,Dallas,0,0,0,0,0
2011-02-09,denver,Denver,0,0,0,0,0
2011-02-09,los-angeles,Los Angeles,0,0,0,0,0
2011-02-09,milwaukee,Milwaukee,0,0,0,0,0
2011-02-09,orlando,Orlando,0,0,0,0,0
2011-02-09,san-antonio,San Antonio,0,0,0,0,0
2011-02-10,boston,Boston,0,0,0,0,0
2011-02-10,dallas,Dallas,0,0,0,0,0
2011-02-10,golden-state,Golden State,0,0,0,0,0
2011-02-11,charlotte,Charlotte,0,0,0,0,0
2011-02-11,cleveland,Cleveland,0,0,0,0,0
2011-02-11,detroit,Detroit,0,0,0,0,0
2011-02-11,indiana,Indiana,0,0,0,0,0
2011-02-11,los-angeles,Los Angeles,0,0,0,0,0
2011-02-11,memphis,Memphis,0,0,0,0,0
2011-02-11,philadelphia,Philadelphia,0,0,0,0,0
2011-02-11,phoenix,Phoenix,0,0,0,0,0
2011-02-11,portland,Portland,0,0,0,0,0
2011-02-12,atlanta,Atlanta,0,0,0,0,0
2011-02-12,chicago,Chicago,0,0,0,0,0
2011-02-12,dallas,Dallas,0,0,0,0,0
2011-02-12,indiana,Indiana,0,0,0,0,0
2011-02-12,minnesota,Minnesota,0,0,0,0,0
2011-02-12,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-12,san-antonio,San Antonio,0,0,0,0,0
2011-02-13,boston,Boston,0,0,0,0,0
2011-02-13,cleveland,Cleveland,0,0,0,0,0
2011-02-13,denver,Denver,0,0,0,0,0
2011-02-13,detroit,Detroit,0,0,0,0,0
2011-02-13,golden-state,Golden State,0,0,0,0,0
2011-02-13,los-angeles,Los Angeles,0,0,0,0,0
2011-02-13,phoenix,Phoenix,0,0,0,0,0
2011-02-14,atlanta,Atlanta,0,0,0,0,0
2011-02-14,charlotte,Charlotte,0,0,0,0,0
2011-02-14,denver,Denver,0,0,0,0,0
2011-02-14,los-angeles,Los Angeles,0,0,0,0,0
2011-02-14,minnesota,Minnesota,0,0,0,0,0
2011-02-15,charlotte,Charlotte,0,0,0,0,0
2011-02-15,golden-state,Golden State,0,0,0,0,0
2011-02-15,indiana,Indiana,0,0,0,0,0
2011-02-15,memphis,Memphis,0,0,0,0,0
2011-02-15,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-15,phoenix,Phoenix,0,0,0,0,0
2011-02-16,atlanta,Atlanta,0,0,0,0,0
2011-02-16,boston,Boston,0,0,0,0,0
2011-02-16,cleveland,Cleveland,0,0,0,0,0
2011-02-16,dallas,Dallas,0,0,0,0,0
2011-02-16,denver,Denver,0,0,0,0,0
2011-02-16,detroit,Detroit,0,0,0,0,0
2011-02-16,golden-state,Golden State,0,0,0,0,0
2011-02-16,houston,Houston,0,0,0,0,0
2011-02-16,los-angeles,Los Angeles,0,0,0,0,0
2011-02-16,miami,Miami,0,0,0,0,0
2011-02-16,orlando,Orlando,0,0,0,0,0
2011-02-17,chicago,Chicago,0,0,0,0,0
2011-02-17,dallas,Dallas,0,0,0,0,0
2011-02-22,atlanta,Atlanta,0,0,0,0,0
2011-02-22,boston,Boston,0,0,0,0,0
2011-02-22,charlotte,Charlotte,0,0,0,0,0
2011-02-22,denver,Denver,0,0,0,0,0
2011-02-22,detroit,Detroit,0,0,0,0,0
2011-02-22,indiana,Indiana,0,0,0,0,0
2011-02-22,los-angeles,Los Angeles,0,0,0,0,0
2011-02-22,miami,Miami,0,0,0,0,0
2011-02-22,milwaukee,Milwaukee,0,0,0,0,0
2011-02-23,atlanta,Atlanta,0,0,0,0,0
2011-02-23,chicago,Chicago,0,0,0,0,0
2011-02-23,cleveland,Cleveland,0,0,0,0,0
2011-02-23,dallas,Dallas,0,0,0,0,0
2011-02-23,detroit,Detroit,0,0,0,0,0
2011-02-23,los-angeles,Los Angeles,0,0,0,0,0
2011-02-23,memphis,Memphis,0,0,0,0,0
2011-02-23,milwaukee,Milwaukee,0,0,0,0,0
2011-02-23,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-23,orlando,Orlando,0,0,0,0,0
2011-02-23,philadelphia,Philadelphia,0,0,0,0,0
2011-02-24,boston,Boston,0,0,0,0,0
2011-02-24,chicago,Chicago,0,0,0,0,0
2011-02-25,atlanta,Atlanta,0,0,0,0,0
2011-02-25,charlotte,Charlotte,0,0,0,0,0
2011-02-25,cleveland,Cleveland,0,0,0,0,0
2011-02-25,denver,Denver,0,0,0,0,0
2011-02-25,detroit,Detroit,0,0,0,0,0
2011-02-25,indiana,Indiana,0,0,0,0,0
2011-02-25,los-angeles,Los Angeles,0,0,0,0,0
2011-02-25,miami,Miami,0,0,0,0,0
2011-02-25,minnesota,Minnesota,0,0,0,0,0
2011-02-25,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-02-25,phoenix,Phoenix,0,0,0,0,0
2011-02-26,boston,Boston,0,0,0,0,0
2011-02-26,chicago,Chicago,0,0,0,0,0
2011-02-26,dallas,Dallas,0,0,0,0,0
2011-02-26,detroit,Detroit,0,0,0,0,0
2011-02-26,houston,Houston,0,0,0,0,0
2011-02-26,memphis,Memphis,0,0,0,0,0
2011-02-27,atlanta,Atlanta,0,0,0,0,0
2011-02-27,charlotte,Charlotte,0,0,0,0,0
2011-02-27,cleveland,Cleveland,0,0,0,0,0
2011-02-27,dallas,Dallas,0,0,0,0,0
2011-02-27,golden-state,Golden State,0,0,0,0,0
2011-02-27,houston,Houston,0,0,0,0,0
2011-02-27,indiana,Indiana,0,0,0,0,0
2011-02-27,los-angeles,Los Angeles,0,0,0,0,0
2011-02-27,memphis,Memphis,0,0,0,0,0
2011-02-27,miami,Miami,0,0,0,0,0
2011-02-28,atlanta,Atlanta,0,0,0,0,0
2011-02-28,boston,Boston,0,0,0,0,0
2011-02-28,chicago,Chicago,0,0,0,0,0
2011-02-28,los-angeles,Los Angeles,0,0,0,0,0
2011-03-01,dallas,Dallas,0,0,0,0,0
2011-03-01,detroit,Detroit,0,0,0,0,0
2011-03-01,golden-state,Golden State,0,0,0,0,0
2011-03-01,houston,Houston,0,0,0,0,0
2011-03-01,los-angeles,Los Angeles,0,0,0,0,0
2011-03-01,memphis,Memphis,0,0,0,0,0
2011-03-01,new-york,New York,0,0,0,0,0
2011-03-02,atlanta,Atlanta,0,0,0,0,0
2011-03-02,boston,Boston,0,0,0,0,0
2011-03-02,charlotte,Charlotte,0,0,0,0,0
2011-03-02,cleveland,Cleveland,0,0,0,0,0
2011-03-02,detroit,Detroit,0,0,0,0,0
2011-03-02,golden-state,Golden State,0,0,0,0,0
2011-03-02,houston,Houston,0,0,0,0,0
2011-03-02,indiana,Indiana,0,0,0,0,0
2011-03-02,portland,Portland,0,0,0,0,0
2011-03-03,denver,Denver,0,0,0,0,0
2011-03-03,miami,Miami,0,0,0,0,0
2011-03-04,atlanta,Atlanta,0,0,0,0,0
2011-03-04,boston,Boston,0,0,0,0,0
2011-03-04,charlotte,Charlotte,0,0,0,0,0
2011-03-04,chicago,Chicago,0,0,0,0,0
2011-03-04,cleveland,Cleveland,0,0,0,0,0
2011-03-04,dallas,Dallas,0,0,0,0,0
2011-03-04,memphis,Memphis,0,0,0,0,0
2011-03-04,miami,Miami,0,0,0,0,0
2011-03-04,milwaukee,Milwaukee,0,0,0,0,0
2011-03-04,minnesota,Minnesota,0,0,0,0,0
2011-03-05,charlotte,Charlotte,0,0,0,0,0
2011-03-05,denver,Denver,0,0,0,0,0
2011-03-05,houston,Houston,0,0,0,0,0
2011-03-05,minnesota,Minnesota,0,0,0,0,0
2011-03-05,sacramento,Sacramento,0,0,0,0,0
2011-03-06,atlanta,Atlanta,0,0,0,0,0
2011-03-06,boston,Boston,0,0,0,0,0
2011-03-06,chicago,Chicago,0,0,0,0,0
2011-03-06,cleveland,Cleveland,0,0,0,0,0
2011-03-06,dallas,Dallas,0,0,0,0,0
2011-03-06,detroit,Detroit,0,0,0,0,0
2011-03-06,golden-state,Golden State,0,0,0,0,0
2011-03-06,los-angeles,Los Angeles,0,0,0,0,0
2011-03-06,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-07,charlotte,Charlotte,0,0,0,0,0
2011-03-07,chicago,Chicago,0,0,0,0,0
2011-03-07,dallas,Dallas,0,0,0,0,0
2011-03-07,houston,Houston,0,0,0,0,0
2011-03-07,memphis,Memphis,0,0,0,0,0
2011-03-07,new-york,New York,0,0,0,0,0
2011-03-07,orlando,Orlando,0,0,0,0,0
2011-03-08,atlanta,Atlanta,0,0,0,0,0
2011-03-08,cleveland,Cleveland,0,0,0,0,0
2011-03-08,houston,Houston,0,0,0,0,0
2011-03-08,indiana,Indiana,0,0,0,0,0
2011-03-08,miami,Miami,0,0,0,0,0
2011-03-08,milwaukee,Milwaukee,0,0,0,0,0
2011-03-09,boston,Boston,0,0,0,0,0
2011-03-09,charlotte,Charlotte,0,0,0,0,0
2011-03-09,cleveland,Cleveland,0,0,0,0,0
2011-03-09,dallas,Dallas,0,0,0,0,0
2011-03-09,detroit,Detroit,0,0,0,0,0
2011-03-09,golden-state,Golden State,0,0,0,0,0
2011-03-09,indiana,Indiana,0,0,0,0,0
2011-03-09,memphis,Memphis,0,0,0,0,0
2011-03-09,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-09,orlando,Orlando,0,0,0,0,0
2011-03-09,toronto,Toronto,0,0,0,0,0
2011-03-10,dallas,Dallas,0,0,0,0,0
2011-03-10,denver,Denver,0,0,0,0,0
2011-03-10,los-angeles,Los Angeles,0,0,0,0,0
2011-03-11,atlanta,Atlanta,0,0,0,0,0
2011-03-11,boston,Boston,0,0,0,0,0
2011-03-11,charlotte,Charlotte,0,0,0,0,0
2011-03-11,detroit,Detroit,0,0,0,0,0
2011-03-11,golden-state,Golden State,0,0,0,0,0
2011-03-11,indiana,Indiana,0,0,0,0,0
2011-03-11,los-angeles,Los Angeles,0,0,0,0,0
2011-03-11,minnesota,Minnesota,0,0,0,0,0
2011-03-11,sacramento,Sacramento,0,0,0,0,0
2011-03-12,atlanta,Atlanta,0,0,0,0,0
2011-03-12,chicago,Chicago,0,0,0,0,0
2011-03-12,dallas,Dallas,0,0,0,0,0
2011-03-12,denver,Denver,0,0,0,0,0
2011-03-12,houston,Houston,0,0,0,0,0
2011-03-12,los-angeles,Los Angeles,0,0,0,0,0
2011-03-12,memphis,Memphis,0,0,0,0,0
2011-03-12,milwaukee,Milwaukee,0,0,0,0,0
2011-03-13,boston,Boston,0,0,0,0,0
2011-03-13,charlotte,Charlotte,0,0,0,0,0
2011-03-13,cleveland,Cleveland,0,0,0,0,0
2011-03-13,golden-state,Golden State,0,0,0,0,0
2011-03-13,indiana,Indiana,0,0,0,0,0
2011-03-13,orlando,Orlando,0,0,0,0,0
2011-03-14,boston,Boston,0,0,0,0,0
2011-03-14,denver,Denver,0,0,0,0,0
2011-03-14,golden-state,Golden State,0,0,0,0,0
2011-03-14,houston,Houston,0,0,0,0,0
2011-03-14,los-angeles,Los Angeles,0,0,0,0,0
2011-03-14,miami,Miami,0,0,0,0,0
2011-03-14,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-14,philadelphia,Philadelphia,0,0,0,0,0
2011-03-15,atlanta,Atlanta,0,0,0,0,0
2011-03-15,chicago,Chicago,0,0,0,0,0
2011-03-15,dallas,Dallas,0,0,0,0,0
2011-03-15,indiana,Indiana,0,0,0,0,0
2011-03-16,atlanta,Atlanta,0,0,0,0,0
2011-03-16,boston,Boston,0,0,0,0,0
2011-03-16,charlotte,Charlotte,0,0,0,0,0
2011-03-16,cleveland,Cleveland,0,0,0,0,0
2011-03-16,dallas,Dallas,0,0,0,0,0
2011-03-16,detroit,Detroit,0,0,0,0,0
2011-03-16,los-angeles,Los Angeles,0,0,0,0,0
2011-03-16,miami,Miami,0,0,0,0,0
2011-03-16,milwaukee,Milwaukee,0,0,0,0,0
2011-03-16,minnesota,Minnesota,0,0,0,0,0
2011-03-17,chicago,Chicago,0,0,0,0,0
2011-03-17,cleveland,Cleveland,0,0,0,0,0
2011-03-17,memphis,Memphis,0,0,0,0,0
2011-03-18,atlanta,Atlanta,0,0,0,0,0
2011-03-18,boston,Boston,0,0,0,0,0
2011-03-18,charlotte,Charlotte,0,0,0,0,0
2011-03-18,chicago,Chicago,0,0,0,0,0
2011-03-18,dallas,Dallas,0,0,0,0,0
2011-03-18,denver,Denver,0,0,0,0,0
2011-03-18,detroit,Detroit,0,0,0,0,0
2011-03-18,golden-state,Golden State,0,0,0,0,0
2011-03-18,los-angeles,Los Angeles,0,0,0,0,0
2011-03-18,milwaukee,Milwaukee,0,0,0,0,0
2011-03-18,philadelphia,Philadelphia,0,0,0,0,0
2011-03-18,toronto,Toronto,0,0,0,0,0
2011-03-19,boston,Boston,0,0,0,0,0
2011-03-19,charlotte,Charlotte,0,0,0,0,0
2011-03-19,cleveland,Cleveland,0,0,0,0,0
2011-03-19,denver,Denver,0,0,0,0,0
2011-03-19,indiana,Indiana,0,0,0,0,0
2011-03-19,philadelphia,Philadelphia,0,0,0,0,0
2011-03-20,atlanta,Atlanta,0,0,0,0,0
2011-03-20,dallas,Dallas,0,0,0,0,0
2011-03-20,houston,Houston,0,0,0,0,0
2011-03-20,los-angeles,Los Angeles,0,0,0,0,0
2011-03-20,milwaukee,Milwaukee,0,0,0,0,0
2011-03-20,minnesota,Minnesota,0,0,0,0,0
2011-03-20,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-21,boston,Boston,0,0,0,0,0
2011-03-21,chicago,Chicago,0,0,0,0,0
2011-03-21,cleveland,Cleveland,0,0,0,0,0
2011-03-21,denver,Denver,0,0,0,0,0
2011-03-21,golden-state,Golden State,0,0,0,0,0
2011-03-21,indiana,Indiana,0,0,0,0,0
2011-03-21,memphis,Memphis,0,0,0,0,0
2011-03-22,atlanta,Atlanta,0,0,0,0,0
2011-03-22,los-angeles,Los Angeles,0,0,0,0,0
2011-03-22,portland,Portland,0,0,0,0,0
2011-03-23,atlanta,Atlanta,0,0,0,0,0
2011-03-23,boston,Boston,0,0,0,0,0
2011-03-23,charlotte,Charlotte,0,0,0,0,0
2011-03-23,cleveland,Cleveland,0,0,0,0,0
2011-03-23,denver,Denver,0,0,0,0,0
2011-03-23,detroit,Detroit,0,0,0,0,0
2011-03-23,golden-state,Golden State,0,0,0,0,0
2011-03-23,los-angeles,Los Angeles,0,0,0,0,0
2011-03-23,milwaukee,Milwaukee,0,0,0,0,0
2011-03-23,new-york,New York,0,0,0,0,0
2011-03-23,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-23,phoenix,Phoenix,0,0,0,0,0
2011-03-24,dallas,Dallas,0,0,0,0,0
2011-03-25,boston,Boston,0,0,0,0,0
2011-03-25,chicago,Chicago,0,0,0,0,0
2011-03-25,cleveland,Cleveland,0,0,0,0,0
2011-03-25,denver,Denver,0,0,0,0,0
2011-03-25,golden-state,Golden State,0,0,0,0,0
2011-03-25,indiana,Indiana,0,0,0,0,0
2011-03-25,los-angeles,Los Angeles,0,0,0,0,0
2011-03-25,miami,Miami,0,0,0,0,0
2011-03-25,milwaukee,Milwaukee,0,0,0,0,0
2011-03-25,minnesota,Minnesota,0,0,0,0,0
2011-03-25,portland,Portland,0,0,0,0,0
2011-03-26,atlanta,Atlanta,0,0,0,0,0
2011-03-26,charlotte,Charlotte,0,0,0,0,0
2011-03-26,chicago,Chicago,0,0,0,0,0
2011-03-26,dallas,Dallas,0,0,0,0,0
2011-03-26,detroit,Detroit,0,0,0,0,0
2011-03-26,los-angeles,Los Angeles,0,0,0,0,0
2011-03-27,atlanta,Atlanta,0,0,0,0,0
2011-03-27,boston,Boston,0,0,0,0,0
2011-03-27,dallas,Dallas,0,0,0,0,0
2011-03-27,golden-state,Golden State,0,0,0,0,0
2011-03-27,houston,Houston,0,0,0,0,0
2011-03-27,los-angeles,Los Angeles,0,0,0,0,0
2011-03-27,memphis,Memphis,0,0,0,0,0
2011-03-27,oklahoma-city,Oklahoma City,0,0,0,0,0
2011-03-27,philadelphia,Philadelphia,0,0,0,0,0
2011-03-28,boston,Boston,0,0,0,0,0
2011-03-28,charlotte,Charlotte,0,0,0,0,0
2011-03-28,chicago,Chicago,0,0,0,0,0
2011-03-28,new-york,New York,0,0,0,0,0
2011-03-28,portland,Portland,0,0,0,0,0
2011-03-28,utah,Utah,0,0,0,0,0
2011-03-29,cleveland,Cleveland,0,0,0,0,0
2011-03-29,golden-state,Golden State,0,0,0,0,0
2011-03-29,houston,Houston,0,0,0,0,0
2011-03-29,phoenix,Phoenix,0,0,0,0,0
2011-03-30,atlanta,Atlanta,0,0,0,0,0
2011-03-30,charlotte,Charlotte,0,0,0,0,0
2011-03-30,chicago,Chicago,0,0,0,0,0
2011-03-30,dallas,Dallas,0,0,0,0,0
2011-03-30,denver,Denver,0,0,0,0,0
2011-03-30,detroit,Detroit,0,0,0,0,0
2011-03-30,golden-state,Golden State,0,0,0,0,0
